client_id,number_contacts,month,day,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome
694,6,may,19,13,0,nonexistent,no
695,3,may,6,296,0,nonexistent,no
696,2,may,4,114,0,nonexistent,no
697,3,may,9,283,0,nonexistent,no
698,2,may,31,109,0,nonexistent,no
699,2,may,15,132,0,nonexistent,no
700,2,may,26,144,0,nonexistent,no
701,2,may,3,121,0,nonexistent,no
702,3,may,15,95,0,nonexistent,no
703,3,may,23,31,0,nonexistent,no
704,3,may,20,112,0,nonexistent,no
705,2,may,12,161,0,nonexistent,no
706,4,may,12,87,0,nonexistent,no
707,2,may,29,593,0,nonexistent,no
708,2,may,23,99,0,nonexistent,no
709,2,may,31,198,0,nonexistent,no
710,2,may,22,285,0,nonexistent,no
711,3,may,16,190,0,nonexistent,no
712,5,may,29,172,0,nonexistent,no
713,2,may,3,178,0,nonexistent,no
714,2,may,22,174,0,nonexistent,no
715,2,may,21,631,0,nonexistent,no
716,3,may,6,152,0,nonexistent,no
717,5,may,6,176,0,nonexistent,no
718,3,may,2,32,0,nonexistent,no
719,2,may,8,1529,0,nonexistent,no
720,2,may,27,254,0,nonexistent,no
721,2,may,11,214,0,nonexistent,no
722,3,may,14,147,0,nonexistent,no
723,4,may,19,800,0,nonexistent,no
724,2,may,22,106,0,nonexistent,no
725,2,may,21,135,0,nonexistent,no
726,4,may,19,112,0,nonexistent,no
727,2,may,3,222,0,nonexistent,no
728,3,may,12,314,0,nonexistent,no
729,2,may,20,421,0,nonexistent,no
730,2,may,26,410,0,nonexistent,no
731,3,may,27,207,0,nonexistent,no
732,2,may,7,239,0,nonexistent,no
733,4,may,17,83,0,nonexistent,no
734,3,may,1,160,0,nonexistent,no
735,3,may,7,42,0,nonexistent,no
736,2,may,29,55,0,nonexistent,no
737,2,may,24,157,0,nonexistent,no
738,3,may,16,303,0,nonexistent,no
739,3,may,29,336,0,nonexistent,no
740,2,may,22,233,0,nonexistent,no
741,2,may,7,211,0,nonexistent,no
742,5,may,6,88,0,nonexistent,no
743,2,may,29,139,0,nonexistent,no
744,3,may,22,329,0,nonexistent,no
745,2,may,28,305,0,nonexistent,no
746,2,may,24,206,0,nonexistent,no
747,2,may,20,128,0,nonexistent,no
748,3,may,8,122,0,nonexistent,no
749,3,may,4,343,0,nonexistent,no
750,2,may,22,126,0,nonexistent,no
751,3,may,10,249,0,nonexistent,no
752,3,may,22,59,0,nonexistent,no
753,3,may,21,166,0,nonexistent,no
754,3,may,11,190,0,nonexistent,no
755,2,may,27,216,0,nonexistent,no
756,3,may,6,51,0,nonexistent,no
757,3,may,15,169,0,nonexistent,no
758,3,may,13,148,0,nonexistent,no
759,3,may,30,132,0,nonexistent,no
760,3,may,16,117,0,nonexistent,no
761,4,may,27,275,0,nonexistent,no
762,2,may,17,124,0,nonexistent,no
763,3,may,7,118,0,nonexistent,no
764,2,may,17,479,0,nonexistent,no
765,3,may,21,285,0,nonexistent,no
766,2,may,30,322,0,nonexistent,no
767,2,may,2,202,0,nonexistent,no
768,2,may,19,162,0,nonexistent,no
769,3,may,29,216,0,nonexistent,no
770,2,may,30,195,0,nonexistent,no
771,2,may,27,96,0,nonexistent,no
772,2,may,16,149,0,nonexistent,no
773,2,may,19,720,0,nonexistent,no
774,2,may,26,92,0,nonexistent,no
775,2,may,21,188,0,nonexistent,no
776,2,may,17,70,0,nonexistent,no
777,3,may,7,141,0,nonexistent,no
778,2,may,14,395,0,nonexistent,no
779,2,may,14,629,0,nonexistent,no
780,3,may,21,261,0,nonexistent,no
781,1,may,23,502,0,nonexistent,no
782,1,may,23,446,0,nonexistent,no
783,3,may,17,131,0,nonexistent,no
784,3,may,13,198,0,nonexistent,no
785,1,may,28,312,0,nonexistent,no
786,6,may,19,275,0,nonexistent,no
787,2,may,10,120,0,nonexistent,no
788,4,may,9,333,0,nonexistent,no
789,1,may,25,113,0,nonexistent,no
790,1,may,17,150,0,nonexistent,no
791,1,may,21,91,0,nonexistent,no
792,1,may,24,296,0,nonexistent,no
793,3,may,2,128,0,nonexistent,no
794,1,may,13,298,0,nonexistent,no
795,1,may,19,326,0,nonexistent,no
796,1,may,12,292,0,nonexistent,no
797,1,may,9,215,0,nonexistent,no
798,1,may,20,97,0,nonexistent,no
799,1,may,14,32,0,nonexistent,no
800,1,may,18,162,0,nonexistent,no
801,1,may,7,421,0,nonexistent,no
802,1,may,4,268,0,nonexistent,no
803,1,may,26,232,0,nonexistent,no
804,3,may,6,152,0,nonexistent,no
805,2,may,22,104,0,nonexistent,no
806,1,may,29,852,0,nonexistent,no
807,2,may,25,159,0,nonexistent,no
808,2,may,28,416,0,nonexistent,no
809,1,may,31,174,0,nonexistent,no
810,1,may,3,139,0,nonexistent,no
811,1,may,22,193,0,nonexistent,no
812,1,may,30,294,0,nonexistent,no
813,1,may,17,102,0,nonexistent,no
814,1,may,25,124,0,nonexistent,no
815,1,may,13,143,0,nonexistent,no
816,1,may,18,231,0,nonexistent,no
817,1,may,3,128,0,nonexistent,no
818,1,may,21,74,0,nonexistent,no
819,2,may,21,105,0,nonexistent,no
820,1,may,6,992,0,nonexistent,yes
821,1,may,19,168,0,nonexistent,no
822,1,may,7,250,0,nonexistent,no
823,1,may,21,254,0,nonexistent,no
824,1,may,8,149,0,nonexistent,no
825,2,may,30,133,0,nonexistent,no
826,1,may,31,374,0,nonexistent,no
827,6,may,28,425,0,nonexistent,no
828,1,may,8,207,0,nonexistent,no
829,1,may,31,464,0,nonexistent,no
830,1,may,21,439,0,nonexistent,no
831,3,may,17,83,0,nonexistent,no
832,2,may,9,732,0,nonexistent,yes
833,1,may,14,149,0,nonexistent,no
834,1,may,21,142,0,nonexistent,no
835,1,may,16,121,0,nonexistent,no
836,1,may,28,359,0,nonexistent,no
837,1,may,31,112,0,nonexistent,no
838,4,may,24,274,0,nonexistent,no
839,2,may,21,325,0,nonexistent,no
840,1,may,10,1521,0,nonexistent,no
841,1,may,9,216,0,nonexistent,no
842,1,may,26,161,0,nonexistent,no
843,2,may,5,122,0,nonexistent,no
844,1,may,14,800,0,nonexistent,no
845,1,may,20,615,0,nonexistent,no
846,1,may,1,111,0,nonexistent,no
847,1,may,21,359,0,nonexistent,no
848,3,may,2,327,0,nonexistent,no
849,1,may,28,236,0,nonexistent,no
850,1,may,23,227,0,nonexistent,no
851,1,may,7,109,0,nonexistent,no
852,2,may,16,492,0,nonexistent,no
853,1,may,27,298,0,nonexistent,no
854,2,may,2,83,0,nonexistent,no
855,2,may,14,241,0,nonexistent,no
856,1,may,19,1138,0,nonexistent,yes
857,1,may,14,131,0,nonexistent,no
858,1,may,9,123,0,nonexistent,no
859,1,may,3,125,0,nonexistent,no
860,2,may,8,295,0,nonexistent,no
861,1,may,31,287,0,nonexistent,no
862,1,may,5,109,0,nonexistent,no
863,2,may,10,140,0,nonexistent,no
864,1,may,7,52,0,nonexistent,no
865,1,may,17,233,0,nonexistent,no
866,1,may,26,254,0,nonexistent,no
867,1,may,11,255,0,nonexistent,no
868,1,may,21,126,0,nonexistent,no
869,2,may,9,184,0,nonexistent,no
870,1,may,18,591,0,nonexistent,yes
871,1,may,7,294,0,nonexistent,no
872,1,may,19,285,0,nonexistent,no
873,1,may,28,173,0,nonexistent,no
874,1,may,15,336,0,nonexistent,no
875,1,may,2,344,0,nonexistent,no
876,1,may,11,786,0,nonexistent,yes
877,1,may,7,153,0,nonexistent,no
878,2,may,16,99,0,nonexistent,no
879,1,may,17,243,0,nonexistent,no
880,1,may,25,260,0,nonexistent,no
881,2,may,19,164,0,nonexistent,no
882,2,may,29,255,0,nonexistent,no
883,1,may,7,47,0,nonexistent,no
884,2,may,31,110,0,nonexistent,no
885,1,may,27,463,0,nonexistent,no
886,1,may,7,192,0,nonexistent,no
887,7,may,15,388,0,nonexistent,no
888,1,may,2,221,0,nonexistent,no
889,1,may,8,25,0,nonexistent,no
890,6,may,2,256,0,nonexistent,no
891,1,may,5,104,0,nonexistent,no
892,2,may,25,283,0,nonexistent,no
893,1,may,10,448,0,nonexistent,no
894,1,may,29,127,0,nonexistent,no
895,1,may,4,378,0,nonexistent,no
896,1,may,23,67,0,nonexistent,no
897,2,may,23,221,0,nonexistent,no
898,1,may,5,150,0,nonexistent,no
899,2,may,23,144,0,nonexistent,no
900,2,may,11,296,0,nonexistent,no
901,1,may,25,161,0,nonexistent,no
902,2,may,24,401,0,nonexistent,no
903,2,may,16,435,0,nonexistent,no
904,1,may,7,388,0,nonexistent,no
905,1,may,8,245,0,nonexistent,no
906,1,may,4,143,0,nonexistent,no
907,1,may,16,423,0,nonexistent,no
908,1,may,25,231,0,nonexistent,no
909,1,may,21,181,0,nonexistent,no
910,1,may,3,107,0,nonexistent,no
911,1,may,14,227,0,nonexistent,no
912,1,may,23,69,0,nonexistent,no
913,1,may,28,799,0,nonexistent,no
914,1,may,26,109,0,nonexistent,no
915,1,may,29,127,0,nonexistent,no
916,1,may,19,45,0,nonexistent,no
917,1,may,22,120,0,nonexistent,no
918,3,may,21,68,0,nonexistent,no
919,2,may,6,180,0,nonexistent,no
920,3,may,20,112,0,nonexistent,no
921,1,may,7,444,0,nonexistent,no
922,2,may,13,246,0,nonexistent,no
923,4,may,16,148,0,nonexistent,no
924,3,may,8,223,0,nonexistent,no
925,2,may,23,566,0,nonexistent,no
926,2,may,9,274,0,nonexistent,no
927,3,may,20,49,0,nonexistent,no
928,2,may,24,97,0,nonexistent,no
929,2,may,29,376,0,nonexistent,no
930,2,may,21,421,0,nonexistent,no
931,2,may,8,511,0,nonexistent,no
932,2,may,17,121,0,nonexistent,no
933,2,may,10,157,0,nonexistent,no
934,1,may,10,101,0,nonexistent,no
935,2,may,11,328,0,nonexistent,no
936,1,may,27,19,0,nonexistent,no
937,2,may,3,866,0,nonexistent,no
938,3,may,31,229,0,nonexistent,no
939,2,may,2,154,0,nonexistent,no
940,1,may,18,56,0,nonexistent,no
941,1,may,16,199,0,nonexistent,no
942,1,may,24,117,0,nonexistent,no
943,2,may,29,1581,0,nonexistent,no
944,1,may,26,185,0,nonexistent,no
945,1,may,1,202,0,nonexistent,no
946,1,may,6,279,0,nonexistent,no
947,5,may,29,180,0,nonexistent,no
948,2,may,12,530,0,nonexistent,no
949,5,may,1,129,0,nonexistent,no
950,1,may,6,60,0,nonexistent,no
951,1,may,5,432,0,nonexistent,no
952,1,may,10,516,0,nonexistent,no
953,1,may,4,617,0,nonexistent,no
954,2,may,1,179,0,nonexistent,no
955,2,may,23,125,0,nonexistent,no
956,2,may,3,262,0,nonexistent,no
957,2,may,22,396,0,nonexistent,no
958,2,may,14,294,0,nonexistent,no
959,2,may,20,171,0,nonexistent,no
960,2,may,12,614,0,nonexistent,no
961,3,may,24,118,0,nonexistent,no
962,4,may,31,485,0,nonexistent,no
963,2,may,3,406,0,nonexistent,no
964,1,may,10,287,0,nonexistent,no
965,2,may,7,216,0,nonexistent,no
966,2,may,24,37,0,nonexistent,no
967,1,may,15,650,0,nonexistent,no
968,3,may,3,590,0,nonexistent,no
969,1,may,18,55,0,nonexistent,no
970,1,may,26,166,0,nonexistent,no
971,2,may,4,371,0,nonexistent,no
972,1,may,7,48,0,nonexistent,no
973,1,may,19,72,0,nonexistent,no
974,1,may,1,55,0,nonexistent,no
975,1,may,3,92,0,nonexistent,no
976,2,may,5,196,0,nonexistent,no
977,1,may,28,96,0,nonexistent,no
978,1,may,28,144,0,nonexistent,no
979,1,may,15,474,0,nonexistent,no
980,1,may,30,559,0,nonexistent,no
981,1,may,1,1101,0,nonexistent,no
982,3,may,29,229,0,nonexistent,no
983,2,may,31,236,0,nonexistent,no
984,1,may,13,164,0,nonexistent,no
985,1,may,7,93,0,nonexistent,no
986,1,may,6,123,0,nonexistent,no
987,2,may,12,912,0,nonexistent,no
988,2,may,19,209,0,nonexistent,no
989,1,may,14,485,0,nonexistent,no
990,2,may,9,206,0,nonexistent,no
991,2,may,23,239,0,nonexistent,no
992,1,may,6,311,0,nonexistent,no
993,1,may,5,362,0,nonexistent,no
994,1,may,18,274,0,nonexistent,no
995,1,may,12,163,0,nonexistent,no
996,1,may,26,345,0,nonexistent,no
997,1,may,2,329,0,nonexistent,no
998,1,may,23,68,0,nonexistent,no
999,3,may,18,143,0,nonexistent,no
1000,2,may,24,214,0,nonexistent,no
1001,1,may,26,1062,0,nonexistent,no
1002,3,may,17,258,0,nonexistent,no
1003,2,may,24,253,0,nonexistent,no
1004,1,may,18,106,0,nonexistent,no
1005,2,may,25,688,0,nonexistent,no
1006,3,may,27,103,0,nonexistent,no
1007,2,may,13,349,0,nonexistent,no
1008,1,may,17,170,0,nonexistent,no
1009,5,may,14,78,0,nonexistent,no
1010,1,may,28,194,0,nonexistent,no
1011,1,may,1,126,0,nonexistent,no
1012,5,may,20,224,0,nonexistent,no
1013,1,may,7,98,0,nonexistent,no
1014,5,may,27,252,0,nonexistent,no
1015,1,may,21,607,0,nonexistent,no
1016,1,may,7,331,0,nonexistent,no
1017,1,may,11,398,0,nonexistent,no
1018,2,may,5,103,0,nonexistent,no
1019,2,may,4,241,0,nonexistent,no
1020,1,may,18,803,0,nonexistent,no
1021,1,may,2,203,0,nonexistent,no
1022,3,may,22,96,0,nonexistent,no
1023,3,may,29,238,0,nonexistent,no
1024,3,may,21,153,0,nonexistent,no
1025,1,may,4,481,0,nonexistent,no
1026,3,may,20,119,0,nonexistent,no
1027,2,may,6,245,0,nonexistent,no
1028,2,may,15,152,0,nonexistent,no
1029,2,may,16,418,0,nonexistent,no
1030,2,may,3,421,0,nonexistent,no
1031,2,may,29,198,0,nonexistent,no
1032,1,may,12,175,0,nonexistent,no
1033,1,may,19,374,0,nonexistent,no
1034,1,may,6,51,0,nonexistent,no
1035,1,may,1,263,0,nonexistent,no
1036,1,may,22,257,0,nonexistent,no
1037,2,may,28,229,0,nonexistent,no
1038,2,may,21,154,0,nonexistent,no
1039,6,may,24,278,0,nonexistent,no
1040,5,may,24,306,0,nonexistent,no
1041,2,may,18,114,0,nonexistent,no
1042,2,may,4,24,0,nonexistent,no
1043,8,may,29,79,0,nonexistent,no
1044,2,may,14,169,0,nonexistent,no
1045,2,may,7,332,0,nonexistent,no
1046,6,may,10,263,0,nonexistent,no
1047,3,may,28,353,0,nonexistent,no
1048,6,may,12,108,0,nonexistent,no
1049,2,may,1,441,0,nonexistent,no
1050,3,may,3,46,0,nonexistent,no
1051,2,may,2,266,0,nonexistent,no
1052,4,may,22,222,0,nonexistent,no
1053,3,may,22,1009,0,nonexistent,no
1054,2,may,16,105,0,nonexistent,no
1055,2,may,25,381,0,nonexistent,no
1056,3,may,1,228,0,nonexistent,no
1057,2,may,20,128,0,nonexistent,no
1058,3,may,13,550,0,nonexistent,no
1059,3,may,31,764,0,nonexistent,no
1060,3,may,5,113,0,nonexistent,no
1061,4,may,9,396,0,nonexistent,no
1062,2,may,3,42,0,nonexistent,no
1063,4,may,15,234,0,nonexistent,no
1064,2,may,18,50,0,nonexistent,no
1065,2,may,9,110,0,nonexistent,no
1066,4,may,17,274,0,nonexistent,no
1067,4,may,16,191,0,nonexistent,no
1068,3,may,5,305,0,nonexistent,no
1069,2,may,8,134,0,nonexistent,no
1070,4,may,18,112,0,nonexistent,no
1071,2,may,17,217,0,nonexistent,no
1072,3,may,7,283,0,nonexistent,no
1073,4,may,24,353,0,nonexistent,no
1074,2,may,4,212,0,nonexistent,no
1075,2,may,15,225,0,nonexistent,no
1076,1,may,31,283,0,nonexistent,no
1077,1,may,5,1273,0,nonexistent,no
1078,2,may,1,1574,0,nonexistent,yes
1079,3,may,30,139,0,nonexistent,no
1080,5,may,21,62,0,nonexistent,no
1081,3,may,8,256,0,nonexistent,no
1082,2,may,19,245,0,nonexistent,no
1083,2,may,14,161,0,nonexistent,no
1084,3,may,27,245,0,nonexistent,no
1085,3,may,17,89,0,nonexistent,no
1086,3,may,13,591,0,nonexistent,no
1087,2,may,17,113,0,nonexistent,no
1088,3,may,14,517,0,nonexistent,no
1089,3,may,26,193,0,nonexistent,no
1090,2,may,12,231,0,nonexistent,no
1091,3,may,22,348,0,nonexistent,no
1092,2,may,30,299,0,nonexistent,no
1093,4,may,8,103,0,nonexistent,no
1094,8,may,1,253,0,nonexistent,no
1095,2,may,24,73,0,nonexistent,no
1096,5,may,15,164,0,nonexistent,no
1097,7,may,2,244,0,nonexistent,no
1098,2,may,13,191,0,nonexistent,no
1099,6,may,28,157,0,nonexistent,no
1100,2,may,20,548,0,nonexistent,no
1101,3,may,5,114,0,nonexistent,no
1102,5,may,19,126,0,nonexistent,no
1103,3,may,5,161,0,nonexistent,no
1104,1,may,6,333,0,nonexistent,no
1105,1,may,10,155,0,nonexistent,no
1106,3,may,7,152,0,nonexistent,no
1107,1,may,20,145,0,nonexistent,no
1108,3,may,3,66,0,nonexistent,no
1109,2,may,15,123,0,nonexistent,no
1110,1,may,20,74,0,nonexistent,no
1111,3,may,31,248,0,nonexistent,no
1112,2,may,15,275,0,nonexistent,no
1113,1,may,12,984,0,nonexistent,no
1114,4,may,10,1689,0,nonexistent,yes
1115,2,may,12,84,0,nonexistent,no
1116,3,may,2,27,0,nonexistent,no
1117,4,may,2,130,0,nonexistent,no
1118,2,may,8,489,0,nonexistent,no
1119,3,may,3,41,0,nonexistent,no
1120,3,may,19,159,0,nonexistent,no
1121,4,may,19,276,0,nonexistent,no
1122,2,may,21,196,0,nonexistent,no
1123,2,may,14,81,0,nonexistent,no
1124,2,may,16,865,0,nonexistent,no
1125,1,may,15,149,0,nonexistent,no
1126,2,may,9,281,0,nonexistent,no
1127,5,may,12,122,0,nonexistent,no
1128,2,may,1,361,0,nonexistent,no
1129,3,may,27,944,0,nonexistent,no
1130,3,may,27,319,0,nonexistent,no
1131,3,may,7,35,0,nonexistent,no
1132,2,may,20,143,0,nonexistent,no
1133,2,may,22,22,0,nonexistent,no
1134,2,may,23,90,0,nonexistent,no
1135,2,may,28,505,0,nonexistent,no
1136,2,may,5,17,0,nonexistent,no
1137,5,may,9,404,0,nonexistent,no
1138,2,may,15,238,0,nonexistent,no
1139,4,may,8,71,0,nonexistent,no
1140,2,may,13,309,0,nonexistent,no
1141,3,may,30,408,0,nonexistent,no
1142,3,may,17,157,0,nonexistent,no
1143,3,may,18,280,0,nonexistent,no
1144,2,may,1,374,0,nonexistent,no
1145,4,may,14,365,0,nonexistent,no
1146,3,may,26,177,0,nonexistent,no
1147,3,may,21,238,0,nonexistent,no
1148,2,may,4,31,0,nonexistent,no
1149,6,may,19,425,0,nonexistent,no
1150,2,may,28,77,0,nonexistent,no
1151,2,may,13,223,0,nonexistent,no
1152,2,may,3,239,0,nonexistent,no
1153,2,may,2,116,0,nonexistent,no
1154,3,may,29,308,0,nonexistent,no
1155,2,may,22,137,0,nonexistent,no
1156,2,may,2,162,0,nonexistent,no
1157,1,may,4,134,0,nonexistent,no
1158,5,may,3,175,0,nonexistent,no
1159,3,may,2,125,0,nonexistent,no
1160,3,may,3,211,0,nonexistent,no
1161,1,may,16,180,0,nonexistent,no
1162,1,may,8,67,0,nonexistent,no
1163,1,may,5,196,0,nonexistent,no
1164,1,may,30,342,0,nonexistent,no
1165,1,may,11,156,0,nonexistent,no
1166,1,may,13,813,0,nonexistent,yes
1167,1,may,15,178,0,nonexistent,no
1168,1,may,14,142,0,nonexistent,no
1169,1,may,16,194,0,nonexistent,no
1170,1,may,17,132,0,nonexistent,no
1171,1,may,8,110,0,nonexistent,no
1172,1,may,11,109,0,nonexistent,no
1173,1,may,17,94,0,nonexistent,no
1174,1,may,30,31,0,nonexistent,no
1175,1,may,1,220,0,nonexistent,no
1176,1,may,23,489,0,nonexistent,no
1177,1,may,21,180,0,nonexistent,no
1178,1,may,8,314,0,nonexistent,no
1179,1,may,13,203,0,nonexistent,no
1180,2,may,18,328,0,nonexistent,no
1181,1,may,3,207,0,nonexistent,no
1182,1,may,4,193,0,nonexistent,no
1183,2,may,3,177,0,nonexistent,no
1184,1,may,1,528,0,nonexistent,no
1185,1,may,15,183,0,nonexistent,no
1186,1,may,29,238,0,nonexistent,no
1187,1,may,29,61,0,nonexistent,no
1188,1,may,2,70,0,nonexistent,no
1189,3,may,26,541,0,nonexistent,yes
1190,1,may,4,41,0,nonexistent,no
1191,1,may,21,93,0,nonexistent,no
1192,1,may,13,149,0,nonexistent,no
1193,1,may,19,35,0,nonexistent,no
1194,1,may,18,262,0,nonexistent,no
1195,1,may,30,151,0,nonexistent,no
1196,2,may,15,135,0,nonexistent,no
1197,1,may,31,221,0,nonexistent,no
1198,1,may,8,604,0,nonexistent,no
1199,1,may,9,86,0,nonexistent,no
1200,1,may,15,65,0,nonexistent,no
1201,3,may,5,380,0,nonexistent,no
1202,1,may,6,11,0,nonexistent,no
1203,2,may,18,184,0,nonexistent,no
1204,1,may,2,405,0,nonexistent,no
1205,1,may,22,20,0,nonexistent,no
1206,1,may,23,202,0,nonexistent,no
1207,1,may,3,235,0,nonexistent,no
1208,1,may,9,75,0,nonexistent,no
1209,1,may,30,134,0,nonexistent,no
1210,1,may,19,255,0,nonexistent,no
1211,1,may,27,462,0,nonexistent,no
1212,1,may,29,80,0,nonexistent,no
1213,1,may,11,56,0,nonexistent,no
1214,1,may,11,418,0,nonexistent,no
1215,2,may,2,139,0,nonexistent,no
1216,2,may,31,96,0,nonexistent,no
1217,1,may,16,39,0,nonexistent,no
1218,2,may,20,231,0,nonexistent,no
1219,2,may,9,66,0,nonexistent,no
1220,1,may,10,204,0,nonexistent,no
1221,1,may,12,159,0,nonexistent,no
1222,2,may,7,129,0,nonexistent,no
1223,1,may,12,200,0,nonexistent,no
1224,3,may,5,187,0,nonexistent,no
1225,1,may,24,166,0,nonexistent,no
1226,1,may,27,144,0,nonexistent,no
1227,1,may,31,323,0,nonexistent,no
1228,1,may,20,194,0,nonexistent,no
1229,1,may,22,82,0,nonexistent,no
1230,7,may,31,521,0,nonexistent,no
1231,1,may,17,269,0,nonexistent,no
1232,1,may,23,285,0,nonexistent,no
1233,1,may,1,1119,0,nonexistent,yes
1234,1,may,22,294,0,nonexistent,no
1235,1,may,7,106,0,nonexistent,no
1236,1,may,13,158,0,nonexistent,no
1237,1,may,10,152,0,nonexistent,no
1238,2,may,23,12,0,nonexistent,no
1239,1,may,4,187,0,nonexistent,no
1240,1,may,20,268,0,nonexistent,no
1241,1,may,24,193,0,nonexistent,no
1242,1,may,8,95,0,nonexistent,no
1243,1,may,14,60,0,nonexistent,no
1244,1,may,24,206,0,nonexistent,no
1245,1,may,16,155,0,nonexistent,no
1246,1,may,4,216,0,nonexistent,no
1247,3,may,28,103,0,nonexistent,no
1248,1,may,17,107,0,nonexistent,no
1249,1,may,27,219,0,nonexistent,no
1250,1,may,11,147,0,nonexistent,no
1251,1,may,11,190,0,nonexistent,no
1252,2,may,30,339,0,nonexistent,no
1253,1,may,21,198,0,nonexistent,no
1254,1,may,31,141,0,nonexistent,no
1255,1,may,9,255,0,nonexistent,no
1256,2,may,31,1120,0,nonexistent,yes
1257,1,may,15,369,0,nonexistent,no
1258,1,may,25,226,0,nonexistent,no
1259,1,may,27,215,0,nonexistent,no
1260,1,may,1,306,0,nonexistent,no
1261,1,may,10,249,0,nonexistent,no
1262,1,may,24,143,0,nonexistent,no
1263,1,may,22,162,0,nonexistent,no
1264,1,may,7,81,0,nonexistent,no
1265,1,may,17,124,0,nonexistent,no
1266,1,may,22,124,0,nonexistent,no
1267,4,may,1,33,0,nonexistent,no
1268,1,may,4,393,0,nonexistent,no
1269,1,may,14,784,0,nonexistent,no
1270,2,may,27,87,0,nonexistent,no
1271,2,may,17,108,0,nonexistent,no
1272,1,may,24,207,0,nonexistent,no
1273,2,may,15,278,0,nonexistent,no
1274,1,may,14,196,0,nonexistent,no
1275,1,may,20,149,0,nonexistent,no
1276,1,may,8,154,0,nonexistent,no
1277,2,may,29,287,0,nonexistent,no
1278,1,may,10,229,0,nonexistent,no
1279,1,may,26,21,0,nonexistent,no
1280,1,may,20,191,0,nonexistent,no
1281,1,may,12,147,0,nonexistent,no
1282,1,may,7,93,0,nonexistent,no
1283,1,may,26,665,0,nonexistent,no
1284,1,may,22,131,0,nonexistent,no
1285,1,may,26,160,0,nonexistent,no
1286,1,may,5,74,0,nonexistent,no
1287,1,may,22,60,0,nonexistent,no
1288,2,may,1,97,0,nonexistent,no
1289,1,may,27,82,0,nonexistent,no
1290,1,may,17,475,0,nonexistent,no
1291,1,may,18,111,0,nonexistent,no
1292,1,may,25,140,0,nonexistent,no
1293,1,may,27,110,0,nonexistent,no
1294,1,may,15,64,0,nonexistent,no
1295,1,may,28,149,0,nonexistent,no
1296,1,may,15,156,0,nonexistent,no
1297,3,may,7,63,0,nonexistent,no
1298,1,may,27,362,0,nonexistent,no
1299,1,may,20,712,0,nonexistent,no
1300,2,may,8,338,0,nonexistent,no
1301,2,may,10,102,0,nonexistent,no
1302,1,may,26,446,0,nonexistent,no
1303,2,may,10,249,0,nonexistent,no
1304,1,may,18,176,0,nonexistent,no
1305,1,may,21,1007,0,nonexistent,no
1306,1,may,23,266,0,nonexistent,no
1307,1,may,14,172,0,nonexistent,no
1308,1,may,5,175,0,nonexistent,no
1309,2,may,31,211,0,nonexistent,no
1310,1,may,4,237,0,nonexistent,no
1311,1,may,2,500,0,nonexistent,no
1312,1,may,9,186,0,nonexistent,no
1313,1,may,13,96,0,nonexistent,no
1314,1,may,17,98,0,nonexistent,no
1315,4,may,12,364,0,nonexistent,no
1316,1,may,1,477,0,nonexistent,no
1317,1,may,16,319,0,nonexistent,no
1318,1,may,7,789,0,nonexistent,no
1319,1,may,9,513,0,nonexistent,yes
1320,2,may,29,280,0,nonexistent,no
1321,1,may,14,170,0,nonexistent,no
1322,1,may,16,365,0,nonexistent,no
1323,2,may,10,63,0,nonexistent,no
1324,4,may,17,159,0,nonexistent,no
1325,2,may,6,177,0,nonexistent,no
1326,3,may,16,108,0,nonexistent,no
1327,3,may,16,194,0,nonexistent,no
1328,2,may,5,366,0,nonexistent,no
1329,1,may,31,213,0,nonexistent,no
